name,latitude,longitude,google_id,attributes,popular_times
Sant Martí de Provençals,41.42090417387696,2.196643734220937,ChIJwSeDGs28pBIR2QjEyGDHTy8,"[""church"", ""establishment"", ""place_of_worship"", ""point_of_interest""]",
Viaducte de Vallcarca,41.41181800039176,2.1432697424292484,ChIJqe5A6geYpBIRYThoD7TFpJk,"[""route""]",
Fossar de les Moreres,41.38365386571088,2.1824151631724544,ChIJ7xezWv6ipBIROvKToNSA-aU,"[""establishment"", ""point_of_interest"", ""tourist_attraction""]",
El Raval,41.37843259823847,2.170175969805075,ChIJJSS_ffWipBIRQvCCQOH6ACY,"[""neighborhood"", ""political""]",
Sant Antoni,41.37975147357524,2.1615104199875472,ChIJqf86DGKipBIRIOyOP4f4xrE,"[""neighborhood"", ""political""]",
Plaça d'Espanya,41.37397463762443,2.1487108014908456,ChIJIY9aQnmipBIRwhBhDkqH4CM,"[""town_square""]",
El Poble-sec,41.37402706084629,2.163850226343413,ChIJ0eIddWeipBIRYvSCQOH6ACY,"[""neighborhood"", ""political""]",
Seu del Districte de Sant Andreu,41.43602805111317,2.190607338298738,ChIJw72kc9y8pBIRIWHEklYeNYA,"[""establishment"", ""point_of_interest""]",
Hospital Sociosanitari Mutuam Güell,41.411445154741465,2.1567276831754065,ChIJV-TFebCipBIR8vFbJetByzw,"[""establishment"", ""health"", ""hospital"", ""point_of_interest""]",
Catalan Museum of Archaeology,41.37018541324514,2.1576640200328425,ChIJr-_dbm-ipBIRglWvPSN40mc,"[""establishment"", ""museum"", ""point_of_interest""]",
Roca Barcelona Gallery,41.38664570242304,2.12923065792945,ChIJKWSntWaYpBIR2PpvXkQ7TqM,"[""art_gallery"", ""establishment"", ""point_of_interest""]",
Hotel España,41.37998177436281,2.1728476146789286,ChIJY6oYcliipBIRRvaQXvMe0KY,"[""establishment"", ""lodging"", ""point_of_interest""]",
Carretera de les Aigües,41.41417937369979,2.119019897033429,ChIJCZhDljeYpBIRjofMHEt5j9c,"[""route""]",
Passeig de Gràcia,41.3939479779243,2.1627740853677464,ChIJndwa25KipBIRpoPDdwnSQow,"[""route""]",
Casal de Barri Pou de la Figuera,41.38819881761839,2.17865660673348,ChIJaYgtdvuipBIRSKal46ZZWx8,"[""establishment"", ""point_of_interest""]",
Arenas de Barcelona,41.376038338441205,2.1499752959539173,ChIJcRlVRnmipBIR3UXxKlCKBSQ,"[""clothing_store"", ""establishment"", ""food"", ""grocery_or_supermarket"", ""jewelry_store"", ""meal_takeaway"", ""movie_theater"", ""point_of_interest"", ""restaurant"", ""shopping_mall"", ""store"", ""supermarket""]",
Biblioteca de Sarrià – Clarà,41.39994044899448,2.1294738021393327,ChIJxY-4bmuYpBIRRi4HkJ8vEzE,"[""establishment"", ""library"", ""point_of_interest""]",
Santa Maria del Remei,41.386892522386965,2.132098891535344,ChIJ5YexcGSYpBIRxCKjr1HW3jM,"[""church"", ""establishment"", ""place_of_worship"", ""point_of_interest""]",
Santuari de Maria Auxiliadora,41.394938605535096,2.1278275709059584,ChIJfz5YwGmYpBIRdgqv-U8PNUY,"[""church"", ""establishment"", ""place_of_worship"", ""point_of_interest""]",
Sant Medir de la Bordeta,41.36984160255108,2.1377566200682048,ChIJAfjUHZuYpBIRIIBDFaTdA2s,"[""church"", ""establishment"", ""place_of_worship"", ""point_of_interest""]",
El Clot,41.407845782838926,2.188469193190472,ChIJb9ym7SWjpBIRt4DYW5XzsDU,"[""neighborhood"", ""political""]",
Parc de Les Aigües,41.41357708464317,2.1654810232921857,ChIJ66AhE8ijpBIRsbVyf1Q4qqo,"[""establishment"", ""park"", ""point_of_interest""]",
Park de la Guineueta,41.43904973751512,2.1744888744706907,ChIJoTkOMVO9pBIRnv3D6K92wg0,"[""establishment"", ""park"", ""point_of_interest""]",
Parc del Clot,41.40847228003916,2.1900153665666733,ChIJPZJ6OSSjpBIRUERRH-H6AA8,"[""establishment"", ""park"", ""point_of_interest"", ""tourist_attraction""]",
Monestir de Santa Maria de Valldonzella,41.41187688269559,2.131008959069784,ChIJUSMmBBqYpBIRVVfY4GkTdrQ,"[""establishment"", ""place_of_worship"", ""point_of_interest"", ""tourist_attraction""]",
Espai Gaudí,41.39534759002928,2.162061079088016,ChIJzx9zOgCjpBIRmXWMP8ACqKQ,"[""establishment"", ""point_of_interest""]",
Monlau Centre d’Estudis - La Sagrera,41.42299752907012,2.1906007422317457,ChIJt-cSoNO8pBIRdQ3HabaCNNQ,"[""establishment"", ""point_of_interest"", ""school"", ""secondary_school""]",
Jardins de Massana,41.42704189433846,2.1785261828350926,ChIJbc2mSim9pBIRHb-SBRUY12U,"[""establishment"", ""park"", ""point_of_interest"", ""tourist_attraction""]",
Palau de Congressos de Barcelona,41.37241483260608,2.1518889546104605,ChIJgT5LX3qipBIRghBrJ215-BQ,"[""establishment"", ""point_of_interest""]",
Jardins del Rector Oliveras,41.39479752399747,2.1678356444626248,ChIJRdyqZeyipBIR3b21uhed1YA,"[""establishment"", ""park"", ""point_of_interest""]",
Casa de les Altures,41.41279780128245,2.166481155557753,ChIJK5NhUMiipBIRiFb_GzcVIAE,"[""establishment"", ""point_of_interest"", ""tourist_attraction""]",
Hangar.org,41.408601288709,2.199379275633804,ChIJKwHFmzmjpBIRUh8risECifw,"[""establishment"", ""point_of_interest""]",
Barceloneta Park,41.38205501687279,2.193838416918405,ChIJ12cYsQejpBIR4EFRH-H6AA8,"[""establishment"", ""park"", ""point_of_interest"", ""tourist_attraction""]",
Masia Can Mestres,41.35971541159925,2.145157408726708,ChIJoUVgd6CYpBIRHoheLumFuCo,"[""establishment"", ""park"", ""point_of_interest""]",
UB Sports,41.38091965331625,2.1048310677132447,ChIJpd6DnqqZpBIR6YfhmpO0hYw,"[""establishment"", ""point_of_interest""]",
Casa Vicens Gaudí,41.4035372452986,2.1505869815611334,ChIJoYA0MqKipBIRRwJG2R8H8s4,"[""establishment"", ""museum"", ""point_of_interest"", ""tourist_attraction""]",
Palau Güell,41.379087185159,2.174439557713116,ChIJ3fHTIFiipBIRpKXCn_E_oJY,"[""establishment"", ""museum"", ""point_of_interest"", ""tourist_attraction""]",
CosmoCaixa Museum of Science,41.41329827278905,2.1306762762550275,ChIJzdmhJBqYpBIR83dP63GAFSA,"[""establishment"", ""museum"", ""point_of_interest"", ""tourist_attraction""]",
Restaurant Clàudia,41.40696749282559,2.150890882782789,ChIJW3_-WC1jpBIR9nvSghgb_mY,"[""establishment"", ""food"", ""point_of_interest"", ""restaurant""]",
Casa Amatller,41.39161297296296,2.165112890687213,ChIJdTx2T-2ipBIRQM8Gwarzfik,"[""establishment"", ""museum"", ""point_of_interest"", ""tourist_attraction""]",
Casa Vídua Marfà,41.39311176171059,2.1642989926981406,ChIJHVWKWgCjpBIRCwNVbtyIlFI,"[""establishment"", ""point_of_interest""]",
Parc Central de Nou Barris,41.4368445525108,2.1712296246319656,ChIJA_JuQD-9pBIRAEBRH-H6AA8,"[""establishment"", ""park"", ""point_of_interest"", ""tourist_attraction""]",
Platja de la Nova Mar Bella,41.401144617626905,2.2142493854271126,ChIJmdkYZl2jpBIRqWFm9zR9-eM,"[""establishment"", ""natural_feature""]",
Testimonios para la historia,41.39878162390739,2.1609062506181,ChIJhUVOc3eYpBIRX_90J3k73Ag,"[""establishment"", ""point_of_interest""]",
O'PARDAL,41.40285879796171,2.156185776031604,ChIJw0Owui-9pBIR_7ye6LhSDkw,"[""cafe"", ""establishment"", ""food"", ""point_of_interest"", ""restaurant"", ""store""]",
Casa Cama i Escurra,41.39828230438417,2.157088195204451,ChIJ7_S8BZeipBIR8P_L-rnnN4w,"[""establishment"", ""point_of_interest""]",
Vil·la Urània,41.40144911965885,2.149816841793133,ChIJcwj4_qGipBIR94lwX7bnBXM,"[""establishment"", ""point_of_interest""]",
Casa Rusca,41.431621867432426,2.1892871049773523,ChIJH2o8Htq8pBIR6MA32GnahG0,"[""clothing_store"", ""establishment"", ""home_goods_store"", ""point_of_interest"", ""store""]",
Carrer del Mina Grott,41.41529444742222,2.0975454897320374,ChIJ3xrUG9eZpBIRa4xRfgRC3aU,"[""route""]",
Casal Cívic i Comunitari Barcelona-Can Guardiola,41.43056706573951,2.191828973297836,ChIJCbskRde8pBIRtQrM1SilnEk,"[""establishment"", ""point_of_interest""]",
Torre Ignasi Portabella,41.41281169827557,2.134981213630846,ChIJm1UHyhqYpBIR4IIB2RSgmlg,"[""establishment"", ""point_of_interest""]",
Teatre dels Sentits,41.36425978367883,2.143233343287464,ChIJVfsNsp-YpBIRgfvn1oPprK8,"[""bar"", ""establishment"", ""night_club"", ""point_of_interest""]",
Design Museum of Barcelona,41.44097555447716,2.190352662404392,ChIJ12d3ZlmYpBIRStDXELkkdJE,"[""establishment"", ""museum"", ""point_of_interest"", ""store""]",
Mies van der Rohe Pavilion,41.370842160327136,2.149776113823393,ChIJJ2JbaneipBIRaFPRmdUt7fA,"[""establishment"", ""museum"", ""point_of_interest"", ""tourist_attraction""]",
Torre de les Aigües de la Catalana de Gas,41.38205967912699,2.1938398880660617,ChIJGRGnNQajpBIR9Cv1ws2kBUo,"[""establishment"", ""point_of_interest""]",
Casal Cívic i Comunitari Barcelona - Magòria,41.36986934117719,2.14126001076402,ChIJnZDVjpyYpBIRlg0A5snJ5GY,"[""establishment"", ""point_of_interest""]",
Dispensari Antituberculós,41.38433595216771,2.165173981341848,ChIJT1rJR_eipBIR_TTXhU6StDQ,"[""establishment"", ""point_of_interest""]",
Torre Glòries,41.40347629324701,2.189815009628469,ChIJHSTV2yOjpBIRkE5xQDDDq5U,"[""establishment"", ""finance"", ""general_contractor"", ""point_of_interest"", ""real_estate_agency""]",
Plaça de la Virreina,41.40510303249848,2.1574390767796707,ChIJQd-YiryipBIRA3QlClHlHuA,"[""route""]",
Plaça del Nord,41.40697402455321,2.1554445283158845,ChIJRWnyRbuipBIR8WLgQhbbIJ8,"[""route""]",
Pont de Mühlberg,41.41856212293422,2.161799283919621,ChIJZSTN-LSipBIRUWjAqnVkhWk,"[""establishment"", ""point_of_interest"", ""tourist_attraction""]",
Can Carreras (Barcelona),41.436630936088605,2.1658537499804966,ChIJxe7nRz-9pBIRtyFpSo5Onko,"[""establishment"", ""point_of_interest""]",
Passatge de l'Esperança,41.42909687213159,2.176942405239261,ChIJMyCzpC-9pBIReoHy8Fgzlhc,"[""route""]",
Casa de la Lactancia,41.38013155447215,2.155454935741646,ChIJ47VgIwCjpBIR4iRZ-0Xq6vc,"[""establishment"", ""point_of_interest""]",
Centre Cultural La Farinera del Clot,41.40487897583886,2.18840476699031,ChIJE_HlTyGjpBIR7Acg2sa4VME,"[""establishment"", ""point_of_interest""]",
Centre Sanitari Can Mora,41.41790973374814,2.151042845959997,ChIJPX3yA9yWpBIRLmOlUYjoiAE,"[""doctor"", ""establishment"", ""health"", ""hospital"", ""point_of_interest""]",
Muñoz Ramonet Gardens,41.41350924872243,2.1531271963876577,ChIJh5cA2J2ipBIRj6RkDyCoUFw,"[""establishment"", ""point_of_interest""]",
Antiga Masia de Can Trilla,41.40354926420721,2.1519292949349675,ChIJrZlleRGjpBIR7oY3sIzhI9s,"[""establishment"", ""point_of_interest""]",
Barcelona Botanical Garden,41.362685495322765,2.156846833156892,ChIJT_knTROipBIRB_T0mp4Ka6g,"[""establishment"", ""park"", ""point_of_interest""]",
Parc Torrent Maduixer,41.4157696917074,2.1353909998606846,ChIJrcwRswSYpBIRQmw_NDum_is,"[""establishment"", ""park"", ""point_of_interest""]",
UAB Casa Convalescència,41.41379174747705,2.176910232352591,ChIJo4K2BdGipBIRRx3NVUnMqvY,"[""establishment"", ""point_of_interest"", ""university""]",
Casa Lamadrid,41.39694691705839,2.168180705255576,ChIJr91blOuipBIRYi2m2PC8VHg,"[""establishment"", ""point_of_interest""]",
Plaça del Rom Cremat,41.42215416804366,2.182983037488512,ChIJezislCq9pBIRC_o68FbY13g,"[""establishment"", ""park"", ""point_of_interest""]",
Plaça del Mercadal,41.43498808409701,2.188717976056457,ChIJMYbIRdm8pBIRl2C-twV-1TY,"[""route""]",
Gardens of the Melina Tower,41.381730229359285,2.1085900896337453,ChIJU_lCilWYpBIRzOOM30hSg7M,"[""establishment"", ""park"", ""point_of_interest""]",
Ateneu de Sant Andreu,41.43624446859994,2.1909591589263973,ChIJoTb5Zdi8pBIRFZLOdn0xSkU,"[""establishment"", ""gym"", ""health"", ""point_of_interest""]",
Carrer de Pons i Gallarza,41.4355421004354,2.186869522394108,ChIJa3rQKtm8pBIRcX5T8OBZJK4,"[""route""]",
Tunel de la Rovira,41.42755510844527,2.157559236781552,ChIJR_89rsmipBIRtLvziZr-0YE,"[""route""]",
Restaurant Can Culleretes,41.381241482418325,2.1744292455209995,ChIJGYMCSPaipBIRXpfmNOCEE3A,"[""establishment"", ""food"", ""point_of_interest"", ""restaurant""]",
Avinguda Diagonal,41.38793852100829,2.125713944106764,ChIJncTYD5SipBIRcnAjh-Ot0O8,"[""route""]",
Refugi antiaeri La Lira,41.43277350201,2.1881654862843227,ChIJcd3CW1e9pBIRp_A7ZujS59U,"[""establishment"", ""museum"", ""point_of_interest""]",
Refugi antiaeri del Guinardó,41.42243408970824,2.182057614392575,ChIJEWSLpyajpBIRe1OrLtekj4I,"[""establishment"", ""point_of_interest""]",
Capella del Crist dels Segadors,41.43629879622968,2.191490177023649,ChIJG1c6M2-9pBIRAdkQtBKLvh0,"[""establishment"", ""point_of_interest""]",
Magic Fountain of Montjuïc,41.371150045128175,2.1517639113782225,ChIJN5lVhnCipBIRajHculw3xh4,"[""establishment"", ""park"", ""point_of_interest"", ""tourist_attraction""]",
Robert Palace Garden,41.396131607667456,2.159538941393651,ChIJHZRWKACjpBIROgSzKSPdnxY,"[""establishment"", ""park"", ""point_of_interest""]",
Carrer de Puerto Príncipe,41.422608628418345,2.181260260566652,ChIJtfRQGiu9pBIRyUzLgPTY6LI,"[""route""]",
Plaça de Santa Madrona,41.37346904326101,2.1563144249358346,ChIJZy0nHmWipBIRqurqgHpD900,"[""route""]",
Grup d'ecoconsum La Sardineta,41.38162858085352,2.1905140138060823,ChIJMy-pagejpBIRwkAXCcqt2rw,"[""establishment"", ""point_of_interest""]",
Teatre Lliure de Gràcia,41.40276104987048,2.156031064034744,ChIJS9nVPb2ipBIRliujUb7kh9I,"[""establishment"", ""point_of_interest""]",
Castell de Torre Baró,41.45079189503227,2.1761305165721443,ChIJ93YOMAW9pBIRZSeRGz387LY,"[""establishment"", ""local_government_office"", ""park"", ""point_of_interest""]",
La Concepció Market,41.39556815947775,2.169071648271845,ChIJNcNCBOyipBIRN_x0kHfTC5E,"[""establishment"", ""point_of_interest""]",
Barcelona Maritime Museum,41.37598140054482,2.176059209800324,ChIJOyoByVCipBIR-mZapSxPHY8,"[""establishment"", ""museum"", ""point_of_interest"", ""tourist_attraction""]",
Plaça del Nen de la Rutlla,41.4188254176045,2.1715923368510053,ChIJ71pz-8yipBIRMfh1jj2jcOE,"[""establishment"", ""park"", ""point_of_interest"", ""tourist_attraction""]",
Mercat de Sant Antoni,41.37897269453997,2.162393771599188,ChIJVU1DOWCipBIRSA8HlZk90Zk,"[""establishment"", ""food"", ""point_of_interest"", ""store""]",
Casa Jeroni Francesc Granell,41.39730099114916,2.1680813060601696,ChIJ17cIUACjpBIR-6SQaFdLQIY,"[""establishment"", ""point_of_interest""]",
Torre Jussana,41.42969190027591,2.15131477992075,ChIJGXIO6lC9pBIR8qNmm1hcbiU,"[""establishment"", ""point_of_interest""]",
Sarrià,41.398258662470965,2.1223212146455017,ChIJr9XzmjmYpBIR0vSCQOH6ACY,"[""neighborhood"", ""political""]",
Cemetery of Sant Gervasi,41.4111553532629,2.1266252111412056,ChIJL4kR9ReYpBIRD_yULYBkh-4,"[""cemetery"", ""establishment"", ""point_of_interest""]",
Cemetery of Horta,41.4404241840174,2.156066057589673,ChIJBTX2pEK9pBIRDVXv-jvNaiA,"[""cemetery"", ""establishment"", ""point_of_interest""]",
Universitat de Barcelona–Institut de Formació Contínua (IL3),41.40277794946352,2.192149004479942,ChIJGbNW_CKjpBIRmJhD6E8L8K4,"[""establishment"", ""point_of_interest"", ""university""]",
Font d'Hèrcules,41.40222084859364,2.166334830386844,ChIJv1MpOsCipBIRHkPzx4-FOD4,"[""establishment"", ""point_of_interest""]",
Casa Planells,41.4005940299752,2.174625257658432,ChIJHasSX92ipBIRlkrT_JbPukg,"[""establishment"", ""point_of_interest""]",
Parròquia de la Santíssima Trinitat,41.45031653850258,2.1904799871347125,ChIJE1uJteS8pBIRT6RwTTPgsmI,"[""church"", ""establishment"", ""place_of_worship"", ""point_of_interest""]",
Pedralbes Royal Palace,41.38654937434819,2.1184352989192647,ChIJ64WRQ1qYpBIRidVI-qtItW8,"[""establishment"", ""museum"", ""park"", ""point_of_interest"", ""tourist_attraction""]",
Velodrome of Horta,41.43723757663772,2.1495946440435265,ChIJT-AOpF69pBIRih2XOFsZbBs,"[""establishment"", ""point_of_interest""]",
Plaça Cinc d'Oros,41.396517237885504,2.159512198746821,ChIJhTeTqJaipBIRrDkkzPCkOpo,"[""establishment"", ""point_of_interest""]",
Monument a Juan Pablo Bonet i a Fray Pedro Ponce de León,41.40440352665176,2.163008249478441,ChIJ4SPf_OejpBIR1FJCvM4hvck,"[""establishment"", ""point_of_interest""]",
Barcelona North Station,41.394325719298415,2.182338154669274,ChIJFVQAteOipBIRBPOf1krlRV0,"[""bus_station"", ""establishment"", ""point_of_interest"", ""transit_station""]",
Lluís Companys Olympic Stadium,41.36474508399185,2.155681394867584,ChIJk4ZG4m2ipBIRDMJJqptwPlc,"[""establishment"", ""point_of_interest"", ""stadium""]",
Westfield | Glòries,41.40497574863421,2.1925213552739606,ChIJLSzAdySjpBIRUi9-eZ9fPnQ,"[""establishment"", ""point_of_interest"", ""shopping_mall""]",
Museu d’Art Contemporani de Barcelona,41.383177415641065,2.16784852899158,ChIJ0V6MrPWipBIRKnssXv0o_Y4,"[""establishment"", ""museum"", ""point_of_interest"", ""tourist_attraction""]",
Can Fargues (Horta-Guinardó),41.42760361480803,2.164467317118893,ChIJlZy09ky9pBIR3VrGnUZVkXA,"[""establishment"", ""point_of_interest""]",
Restaurant Bonanova,41.40621100936792,2.135031384521928,ChIJTUoiARKYpBIR-QBI_eQe0zI,"[""establishment"", ""food"", ""point_of_interest"", ""restaurant""]",
Casa Ramon Casas,41.395481069803886,2.1613599645166035,ChIJY08jmKajpBIRi2mFLSSL_K8,"[""establishment"", ""point_of_interest""]",
Casa Antoni Costa,41.39516263147227,2.15817039068309,ChIJk36oOQCjpBIR_v048YZFbK4,"[""establishment"", ""point_of_interest""]",
Casa Comas d'Argemir,41.4107909301786,2.145865303185273,ChIJE3-FEACjpBIRo306alctjGc,"[""establishment"", ""point_of_interest""]",
Monument a Pi i Margall,41.438224060995616,2.1740546617840075,ChIJMzeU1dijpBIR6qiYdgGZDBU,"[""establishment"", ""point_of_interest""]",
"Centre Comercial ""El Centre de la Vila""",41.39092742219698,2.1978686794906324,ChIJd_z05hGjpBIRl_5UAkf7vNo,"[""establishment"", ""point_of_interest"", ""shopping_mall""]",
Carrer de Sant Joan de Dalt,41.40216470756282,2.166410951526073,ChIJd2YwxX72pBIRXz_QCH5nOKY,"[""route""]",
Farmàcia Jordi Bolòs Giralt,41.39166621624898,2.162424791257872,ChIJAR-_nZKipBIReUTv-aM-3m4,"[""establishment"", ""health"", ""pharmacy"", ""point_of_interest"", ""store""]",
Parish of St. Gregory Thaumaturgus,41.39422199323784,2.138413658076152,ChIJDbyeB3GYpBIRvLCEFhhW2lk,"[""church"", ""establishment"", ""place_of_worship"", ""point_of_interest""]",
Bar Café Mestres,41.399609906094966,2.1310611460751536,ChIJWX0yjmyYpBIR-WzpL6jrfrs,"[""bar"", ""establishment"", ""point_of_interest""]",
Olympic Ring,41.36617316365693,2.1525839482341884,ChIJNVj_v3OipBIRAALLZX5KdKU,"[""establishment"", ""point_of_interest"", ""tourist_attraction""]",
University Zone,41.38614602205185,2.116760355882887,ChIJaTIZmlaYpBIRtgQsn4d5n8s,"[""neighborhood"", ""political""]",
UPC Campus Nord,41.387167536117424,2.112824395389949,ChIJW41aNy2ZpBIRh2ydwXnI4kA,"[""establishment"", ""point_of_interest"", ""university""]",
Edifici MediaTIC,41.40267993266015,2.1944666095628262,ChIJMVIHLz2jpBIRytNUBKGaeko,"[""establishment"", ""point_of_interest""]",
presa de masia de xandri,41.43822585647148,2.1853478240155115,ChIJS4Sddd-8pBIRcsqkUyp20Rk,"[""establishment"", ""point_of_interest""]",
Escultura Els Mistos,41.43084545648815,2.151482440531504,ChIJG0K8ZwC9pBIRS-PB7Lw6s8I,"[""establishment"", ""point_of_interest"", ""tourist_attraction""]",
Institut Públic Lluís Vives,41.37186290045591,2.1280851779733574,ChIJ7zlFgY2YpBIRLwGefJ4tEDo,"[""establishment"", ""point_of_interest"", ""school""]",
Parc Sanitari Pere Virgili,41.41495508215848,2.140265906627508,ChIJe5jSgAaYpBIRgfPkdit7W5E,"[""establishment"", ""health"", ""hospital"", ""point_of_interest""]",
Casa Batlló,41.39173522253645,2.1649640719737016,ChIJYUFLSe2ipBIRD04uni940kA,"[""establishment"", ""point_of_interest"", ""tourist_attraction""]",
Royal Academy of Sciences and Arts of Barcelona,41.38417592716741,2.1707408640195456,ChIJxS1hk_aipBIRpkf3cbeK8NU,"[""establishment"", ""point_of_interest""]",
Hospital Clínic de Barcelona,41.38955539831457,2.152194463242196,ChIJK90xPIWipBIRJ6zNc-2srHs,"[""doctor"", ""establishment"", ""health"", ""hospital"", ""point_of_interest""]",
Parc Natural de la Serra de Collserola,41.42098586112135,2.099587929673552,ChIJY75xAm-XpBIRBabTQhapEDE,"[""establishment"", ""park"", ""point_of_interest"", ""tourist_attraction""]",
Teatre Grec Garden,41.37014353208927,2.158621128519657,ChIJR5WXzbqjpBIRVwp8lrT6QwA,"[""establishment"", ""park"", ""point_of_interest""]",
Carrer Jardins de la Creu de Pedralbes,41.39433185278547,2.1115767347502405,ChIJVwNx-06YpBIRDgitmlcmrh0,"[""route""]",
Jardí vertical Tarradellas,41.38512796595029,2.141744623609296,ChIJw20ew36YpBIRsJIIDvudky8,"[""establishment"", ""park"", ""point_of_interest""]",
Casa Hurtado,41.39242149167882,2.11632547019372,ChIJiyyTsoWZpBIRWXz1VdiTLl4,"[""establishment"", ""point_of_interest""]",
Gran Via de Carles III,41.38359761148749,2.128056674070894,ChIJWWwcJWGYpBIR6ix8IJMtBOw,"[""route""]",
Plaça de la Concòrdia,41.38653963624162,2.132091361234996,ChIJxUyxeWSYpBIRqlvLJQL8v6g,"[""route""]",
Portes de la finca Güell,41.384912355918026,2.1189006112022293,ChIJm9jCZuCZpBIRF9c5uV0zvVI,"[""establishment"", ""point_of_interest"", ""tourist_attraction""]",
Antiga Foneria de Canons,41.37692960265057,2.177040671271692,ChIJq6oa3laipBIRO4IxPec1-JE,"[""establishment"", ""local_government_office"", ""point_of_interest""]",
Carrer de la Riereta,41.37926084805356,2.1669844143365613,ChIJ2X_T316ipBIRCLI3qyVhuCY,"[""route""]",
Pebre vermell,41.3882604557891,2.174179225423808,ChIJEQs57qqjpBIRxd4-EMdWSfY,"[""establishment"", ""food"", ""point_of_interest"", ""restaurant""]",
Edifici MediaTIC,41.404425080209855,2.1936694239353693,ChIJMVIHLz2jpBIRytNUBKGaeko,"[""establishment"", ""point_of_interest""]",
Passatge de Mallofré,41.39853989512909,2.1219274312322,ChIJU9hxF0GYpBIRoa3wPZnrHV0,"[""route""]",
Plaça Sant Vicenç de Sarrià,41.39722392491164,2.1240817850248583,ChIJS0JS7UGYpBIRsOkXn3zY_n8,"[""route""]",
Plaça de Rovira i Trias,41.40746803755208,2.158608041169958,ChIJDWo2v7uipBIRsLnkXahkHRc,"[""route""]",
Casa del Guarda,41.415598383773975,2.0973845422401483,ChIJrYt1sq-ipBIRx6wYO4sRWdc,"[""establishment"", ""point_of_interest"", ""tourist_attraction""]",
Park Güell,41.41281810185847,2.1523549505739523,ChIJq0HUUq6ipBIRWM6qGqALmok,"[""establishment"", ""park"", ""point_of_interest"", ""tourist_attraction""]",
Centre Cívic Cotxeres de Sants,41.37529848802474,2.136897693555585,ChIJVXenx4WYpBIRnxLlaTw6oKc,"[""establishment"", ""point_of_interest""]",
Parc del Laberint d'Horta,41.43795704876439,2.1475613087947547,ChIJ1Xj8vF-9pBIRAyIuSGQxzd0,"[""city_hall"", ""establishment"", ""local_government_office"", ""park"", ""point_of_interest"", ""tourist_attraction""]",
Parc del Guinardó,41.41948943678852,2.169613897166294,ChIJDzyZ6MyipBIRN8o_qdw8A0g,"[""establishment"", ""park"", ""point_of_interest"", ""tourist_attraction""]",
Parc del Turó de la Peira,41.43346223343624,2.1634471242007627,ChIJWdWTo0e9pBIR3rRW96tkJsA,"[""establishment"", ""park"", ""point_of_interest"", ""tourist_attraction""]",
Casa Comalat,41.39708330346534,2.1607220347024616,ChIJO5k2-JOipBIRxfDsj5VkasE,"[""establishment"", ""point_of_interest"", ""tourist_attraction""]",
Parc de la Pegaso,41.42688804853377,2.190739286407059,ChIJxS_jzNa8pBIRXPHOlNe8Z20,"[""establishment"", ""park"", ""point_of_interest"", ""tourist_attraction""]",
Masia de Can Rosés,41.38827496816367,2.1348326553076955,ChIJ6RzyfDKdpBIR3m_0NRNYCVo,"[""establishment"", ""point_of_interest""]",
Antic Institut Mental de la Santa Creu,41.43699356015132,2.1691554098488184,ChIJbxAVNyC9pBIRnQQhNcXZqj8,"[""establishment"", ""point_of_interest""]",
Plaça de John Lennon,41.40286050125628,2.1615342716775845,ChIJgzjwRL6ipBIR1ISH1COs1AI,"[""route""]",
Plaça de Nicolás Salmerón,41.39801209292751,2.157480714601559,ChIJywmo_ZaipBIRhzJtmnJ_PNk,"[""route""]",
La Pedrera - Casa Milà,41.357168740446966,2.145671534709044,ChIJ1eGKmZOipBIRah43T2Kjn8Q,"[""establishment"", ""museum"", ""point_of_interest"", ""tourist_attraction""]",
Torre de l’aigua,41.40405325796555,2.152229161692367,ChIJ1bqgScG9pBIRHr-TwLA7aaw,"[""establishment"", ""point_of_interest""]",
Decathlon,41.360594861404536,2.14102627404691,ChIJE8YAG8K8pBIRyQEPc8NokPI,"[""bicycle_store"", ""clothing_store"", ""establishment"", ""point_of_interest"", ""store""]",
Cansaladeria Puig,41.431965377634455,2.1892316530910487,ChIJ0Zp3itm8pBIRYzEX0SJ4H-8,"[""establishment"", ""food"", ""point_of_interest"", ""store""]",
Institut del Teatre de Barcelona,41.37067944898099,2.157449314071009,ChIJEavefWWipBIRn_ZKsKrvEKo,"[""establishment"", ""point_of_interest""]",
Monument a Clavé,41.404090634245215,2.1638663854194364,ChIJZYDucr-ipBIROjfOquW-QQw,"[""establishment"", ""point_of_interest""]",
Casa d’Espiritualitat Sant Felip Neri,41.39572136064741,2.130903870123052,ChIJcR8Num6YpBIR7sE_QikLi3I,"[""establishment"", ""lodging"", ""point_of_interest""]",
Ignasi Iglésias-Can Fabra Public Library,41.43679975051144,2.1905489388615904,ChIJ7z8M5QG9pBIR62yw1vq2SuU,"[""establishment"", ""library"", ""point_of_interest""]",
Roman Aqueduct,41.43821655449944,2.193187925153491,ChIJSSmlxvmipBIRMk4Q_2-DC48,"[""establishment"", ""point_of_interest"", ""tourist_attraction""]",
Residencia De Los Veteranos Caballeros Legionarios,41.38863075155167,2.127086735020199,ChIJr7m8m-a8pBIRexwJp_Gs-W4,"[""establishment"", ""point_of_interest""]",
Ateneu Popular 9 Barris,41.44877310192653,2.180410246679444,ChIJNX7sjRy9pBIRldJ9FTgy3d4,"[""establishment"", ""point_of_interest""]",
